,time,temperature_2m_max,temperature_2m_min,temperature_2m_mean,precipitation_sum,precipitation_hours,wind_speed_10m_max,wind_gusts_10m_max,wind_speed_10m_mean,apparent_temperature_max,apparent_temperature_min,sunshine_duration,uv_index_max,shortwave_radiation_sum,et0_fao_evapotranspiration,humidity_2m_mean
10566,2008-12-05,5.8,-2.2,1.8,0.0,0.0,29.0,56.5,21.1,-0.5,-7.5,33049.67,,,,
10567,2008-12-06,4.6,-3.7,0.3,0.0,0.0,16.6,31.7,11.5,-0.8,-9.2,33003.19,,,,
10568,2008-12-07,9.8,-1.9,4.3,0.0,0.0,13.9,29.2,8.8,5.6,-5.8,31264.72,,,,
10569,2008-12-08,14.6,4.7,8.3,0.0,0.0,15.7,28.8,11.2,11.4,0.8,30343.42,,,,
10570,2008-12-09,17.9,4.9,10.3,0.0,0.0,15.5,29.2,12.1,14.3,1.5,32868.99,,,,
10571,2008-12-10,20.0,4.3,10.8,0.0,0.0,11.5,19.1,8.2,17.6,0.8,32826.28,,,,
10572,2008-12-11,12.6,4.5,8.8,0.0,0.0,19.7,33.8,11.7,9.8,1.9,29983.79,,,,
10573,2008-12-12,14.3,2.5,8.5,0.0,0.0,16.6,34.9,11.6,11.2,-0.6,32630.33,,,,
10574,2008-12-13,12.4,6.1,9.3,0.0,0.0,21.8,42.5,18.3,8.0,1.7,31769.05,,,,
10575,2008-12-14,8.5,2.0,5.3,0.0,0.0,17.3,34.2,13.4,3.6,-1.4,32667.88,,,,
10576,2008-12-15,9.8,1.2,4.7,0.0,0.0,9.6,18.0,5.7,7.0,-2.3,32748.42,,,,
10577,2008-12-16,13.6,0.7,6.7,0.0,0.0,15.2,31.0,11.0,10.0,-3.3,32714.83,,,,
10578,2008-12-17,15.7,2.9,8.7,0.0,0.0,15.0,33.8,10.0,13.2,0.1,32682.92,,,,
10579,2008-12-18,11.2,2.7,6.6,0.0,0.0,14.1,27.4,10.8,7.5,-0.5,32772.45,,,,
10580,2008-12-19,15.1,1.6,8.4,0.0,0.0,22.4,44.3,13.8,11.5,-1.7,32745.22,,,,
10581,2008-12-20,16.4,5.3,10.5,0.0,0.0,12.4,32.8,8.8,14.4,2.8,31622.1,,,,
10582,2008-12-21,9.9,0.1,7.4,0.7,6.0,31.4,55.1,20.2,8.3,-7.5,0.0,,,,
10583,2008-12-22,1.7,-4.6,-1.6,0.0,0.0,31.4,56.5,22.8,-4.4,-12.0,27851.36,,,,
10584,2008-12-23,4.4,-5.3,-0.1,0.0,0.0,13.8,23.4,6.9,0.7,-9.7,32655.64,,,,
10585,2008-12-24,8.3,1.2,4.2,1.5,7.0,10.8,23.4,8.0,4.7,-2.5,16709.2,,,,
10586,2008-12-25,9.1,-0.3,3.5,0.0,0.0,20.6,39.6,15.1,3.8,-4.9,33254.71,,,,
10587,2008-12-26,8.3,0.0,4.7,0.0,0.0,14.2,28.8,10.0,4.1,-3.6,14364.44,,,,
10588,2008-12-27,13.1,6.7,9.8,0.0,0.0,15.4,32.8,11.6,10.7,3.6,6057.02,,,,
10589,2008-12-28,12.1,8.9,11.0,10.9,16.0,18.8,32.4,13.8,11.3,6.3,0.0,,,,
10590,2008-12-29,8.8,5.8,8.0,0.9,3.0,18.5,34.6,14.8,6.1,1.9,0.0,,,,
10591,2008-12-30,7.8,1.9,4.8,0.0,0.0,16.2,33.5,13.4,3.1,-1.9,33231.34,,,,
10592,2008-12-31,5.1,-1.2,2.0,0.0,0.0,22.9,43.2,15.1,-1.2,-6.5,33380.48,,,,
10593,2009-01-01,4.2,-2.7,0.5,0.0,0.0,22.8,46.1,19.0,-1.9,-8.5,22103.65,,,,
10594,2009-01-02,5.6,-0.9,1.9,0.0,0.0,19.0,36.0,15.3,0.7,-6.3,22414.1,,,,
10595,2009-01-03,9.1,-0.1,4.4,0.0,0.0,11.2,25.6,9.8,5.4,-4.0,32415.94,,,,
10596,2009-01-04,8.6,5.1,6.6,3.3,9.0,13.7,25.9,9.6,5.8,2.1,0.0,,,,
10597,2009-01-05,8.9,5.0,6.6,0.0,0.0,14.0,29.9,11.5,5.7,1.9,891.9,,,,
10598,2009-01-06,6.6,4.4,5.8,4.9,16.0,17.3,33.5,15.5,2.8,0.4,0.0,,,,
10599,2009-01-07,7.0,3.0,4.5,1.8,7.0,17.5,31.0,14.0,2.9,-1.3,3355.31,,,,
10600,2009-01-08,7.8,0.7,3.8,0.0,0.0,16.6,32.4,11.4,2.9,-2.5,33702.03,,,,
10601,2009-01-09,5.7,-1.7,1.6,0.0,0.0,31.3,58.3,22.0,-1.1,-8.4,33753.25,,,,
10602,2009-01-10,2.4,-5.2,-2.0,0.0,0.0,22.4,39.2,15.9,-3.4,-11.5,33806.72,,,,
10603,2009-01-11,7.5,-5.0,0.6,0.0,0.0,13.4,25.2,8.7,3.0,-9.1,33862.47,,,,
10604,2009-01-12,3.1,-3.1,-0.2,0.0,0.0,20.8,42.1,16.8,-2.7,-8.7,33921.21,,,,
10605,2009-01-13,3.8,-5.1,-1.3,0.0,0.0,16.5,34.9,12.9,-1.8,-10.4,33982.93,,,,
10606,2009-01-14,6.4,-4.6,0.2,0.0,0.0,18.4,34.6,13.8,1.1,-9.2,34047.49,,,,
10607,2009-01-15,5.0,-4.8,-0.2,0.0,0.0,12.2,22.7,7.4,1.8,-9.0,34114.75,,,,
10608,2009-01-16,11.6,-2.0,3.7,0.0,0.0,10.6,20.2,7.5,8.5,-6.3,34184.59,,,,
10609,2009-01-17,14.8,-0.3,6.9,0.0,0.0,13.7,21.6,9.4,11.7,-4.1,31736.75,,,,
10610,2009-01-18,14.6,3.0,9.0,0.0,0.0,15.3,31.3,9.8,10.8,-0.5,32007.54,,,,
10611,2009-01-19,9.7,0.5,5.6,0.4,2.0,16.4,32.8,11.1,4.9,-3.2,31310.66,,,,
10612,2009-01-20,11.9,6.5,9.1,1.8,7.0,14.7,23.0,10.3,9.5,3.9,3001.2,,,,
10613,2009-01-21,8.4,5.1,7.4,1.6,6.0,10.8,22.3,6.9,6.9,3.0,0.0,,,,
10614,2009-01-22,13.4,3.1,7.3,0.0,0.0,28.9,58.3,6.6,11.9,-1.0,22575.04,,,,
10615,2009-01-23,4.2,-5.8,-0.9,0.0,0.0,31.9,57.2,26.6,-1.7,-12.6,32130.27,,,,
10616,2009-01-24,0.5,-6.8,-3.6,0.0,0.0,21.9,44.6,17.2,-6.0,-13.3,34820.27,,,,
10617,2009-01-25,6.4,-5.4,-0.1,0.0,0.0,15.9,34.2,10.7,0.9,-10.0,34907.48,,,,
10618,2009-01-26,7.0,-2.3,2.0,0.0,0.0,8.9,16.6,6.9,3.1,-6.4,7020.62,,,,
10619,2009-01-27,9.2,-2.1,2.9,0.0,0.0,13.4,28.1,9.2,5.6,-6.3,34841.87,,,,
10620,2009-01-28,13.5,-0.0,7.0,0.0,0.0,18.5,35.3,12.7,10.1,-3.7,33233.71,,,,
10621,2009-01-29,9.9,8.3,9.1,9.7,16.0,14.4,19.4,8.7,8.9,5.6,0.0,,,,
10622,2009-01-30,9.0,4.1,6.9,3.6,12.0,20.8,41.0,17.9,5.3,0.1,9384.89,,,,
10623,2009-01-31,11.1,2.3,5.8,0.0,0.0,14.4,27.0,10.4,8.1,-0.9,34727.15,,,,
10624,2009-02-01,13.4,1.1,7.6,0.0,0.0,17.8,33.8,13.1,10.6,-2.4,31326.35,,,,
10625,2009-02-02,14.2,8.5,10.9,2.9,8.0,16.6,28.4,8.8,14.4,5.5,1181.17,,,,
10626,2009-02-03,10.5,7.3,8.9,1.0,3.0,16.0,32.4,10.9,8.1,4.1,2261.18,,,,
10627,2009-02-04,10.9,6.2,8.6,0.4,2.0,7.4,15.5,5.2,9.2,4.7,0.0,,,,
10628,2009-02-05,11.6,5.6,8.5,0.0,0.0,11.2,20.2,7.0,9.2,3.6,1663.48,,,,
10629,2009-02-06,12.3,5.0,8.1,0.0,0.0,10.6,20.2,7.1,10.2,2.7,29891.58,,,,
10630,2009-02-07,12.9,5.8,8.7,0.0,0.0,11.6,23.0,9.0,10.6,3.4,11620.32,,,,
10631,2009-02-08,11.2,4.1,7.7,0.0,0.0,13.1,28.8,10.2,8.3,1.3,35231.99,,,,
10632,2009-02-09,11.9,6.4,8.7,1.0,3.0,20.4,39.6,11.3,8.0,3.3,10306.16,,,,
10633,2009-02-10,15.1,2.4,8.3,0.0,0.0,13.9,27.7,9.3,12.4,-0.3,32279.57,,,,
10634,2009-02-11,19.8,3.9,11.0,0.0,0.0,20.9,34.2,10.7,19.2,1.0,35799.23,,,,
10635,2009-02-12,22.5,10.4,16.1,0.0,0.0,33.5,59.8,26.5,20.6,7.2,35921.17,,,,
10636,2009-02-13,24.8,7.7,16.8,0.8,3.0,29.6,56.5,21.8,23.0,4.1,30989.21,,,,
10637,2009-02-14,12.1,6.1,8.4,0.0,0.0,17.7,33.5,12.0,9.1,2.2,23887.74,,,,
10638,2009-02-15,10.3,6.5,8.4,1.9,7.0,23.7,42.1,14.2,6.9,1.8,0.0,,,,
10639,2009-02-16,7.0,4.4,5.4,5.8,12.0,24.6,46.4,21.4,1.6,-0.4,1679.08,,,,
10640,2009-02-17,7.0,3.7,5.3,3.9,8.0,22.8,43.2,17.9,1.8,-0.4,3864.99,,,,
10641,2009-02-18,7.9,3.1,6.0,8.6,11.0,19.2,35.6,15.1,3.8,-0.7,0.0,,,,
10642,2009-02-19,11.9,6.8,8.8,13.1,20.0,24.0,39.6,16.2,11.3,2.3,0.0,,,,
10643,2009-02-20,9.9,2.1,6.1,0.0,0.0,24.9,47.5,19.1,5.1,-1.6,34705.61,,,,
10644,2009-02-21,11.6,0.8,6.9,3.4,4.0,26.3,50.8,18.7,6.8,-3.0,35103.68,,,,
10645,2009-02-22,12.4,8.5,10.5,12.4,22.0,20.5,39.2,14.2,10.9,5.3,0.0,,,,
10646,2009-02-23,10.5,7.2,8.2,9.6,11.0,18.4,34.2,13.2,7.4,3.5,14400.0,,,,
10647,2009-02-24,15.1,6.9,10.0,20.1,10.0,16.3,50.8,8.1,14.6,5.3,17849.16,,,,
10648,2009-02-25,9.1,6.8,7.7,3.9,8.0,26.1,49.0,20.3,5.5,2.0,3921.65,,,,
10649,2009-02-26,8.4,6.0,6.8,2.0,7.0,23.7,41.8,17.4,5.0,1.0,0.0,,,,
10650,2009-02-27,6.7,5.3,6.1,11.7,13.0,15.6,27.4,12.7,3.5,2.3,0.0,,,,
10651,2009-02-28,7.9,5.1,6.1,4.3,10.0,12.2,24.5,9.6,5.1,1.8,0.0,,,,
10652,2009-03-01,10.6,4.1,7.1,0.0,0.0,20.8,40.0,14.6,5.9,0.8,24167.16,,,,
10653,2009-03-02,6.7,3.7,5.1,14.7,19.0,21.0,41.4,16.2,2.4,-0.3,0.0,,,,
10654,2009-03-03,7.1,1.9,4.6,0.6,3.0,15.3,29.2,9.5,3.2,-1.3,12419.16,,,,
10655,2009-03-04,10.3,2.3,6.6,0.0,0.0,16.8,30.6,10.9,6.7,-0.6,22206.63,,,,
10656,2009-03-05,9.8,7.3,8.6,2.6,5.0,19.2,40.0,15.5,7.7,3.6,0.0,,,,
10657,2009-03-06,12.7,3.9,7.9,0.0,0.0,21.6,41.0,15.3,9.2,0.2,34992.81,,,,
10658,2009-03-07,9.4,1.8,5.8,0.0,0.0,14.0,27.7,9.5,6.1,-1.7,23004.12,,,,
10659,2009-03-08,13.3,3.0,7.8,0.0,0.0,11.8,24.8,6.6,12.2,0.2,37211.35,,,,
10660,2009-03-09,17.6,6.7,10.9,0.0,0.0,9.5,19.4,4.4,16.9,4.5,36690.83,,,,
10661,2009-03-10,15.3,5.0,9.6,0.0,0.0,19.7,37.8,12.7,13.9,2.4,39057.2,,,,
10662,2009-03-11,13.4,7.4,10.1,0.0,0.0,21.7,42.5,17.7,9.3,4.4,38779.15,,,,
10663,2009-03-12,14.7,9.7,12.9,19.9,20.0,28.5,53.6,20.0,14.6,6.6,0.0,,,,
10664,2009-03-13,11.1,5.7,7.7,14.2,14.0,27.9,47.9,20.0,8.2,0.7,0.0,,,,
10665,2009-03-14,10.6,0.4,5.6,0.0,0.0,15.3,31.7,12.0,7.2,-3.9,40121.7,,,,
10666,2009-03-15,16.9,3.5,9.7,0.0,0.0,19.6,42.1,15.3,14.2,-0.7,40237.0,,,,
10667,2009-03-16,21.7,4.9,13.4,0.0,0.0,15.0,24.8,8.8,21.7,2.1,40352.62,,,,
10668,2009-03-17,23.3,8.2,15.5,0.0,0.0,22.0,36.7,15.5,22.9,6.0,38368.18,,,,
10669,2009-03-18,23.6,13.0,17.4,0.0,0.0,20.2,35.3,12.2,23.7,10.6,32197.28,,,,
10670,2009-03-19,24.9,11.2,17.2,0.2,1.0,21.4,37.4,10.3,26.8,8.2,16894.71,,,,
10671,2009-03-20,17.3,9.0,12.3,0.3,1.0,21.2,37.1,15.3,16.4,6.3,40816.62,,,,
10672,2009-03-21,22.1,12.1,16.7,12.7,9.0,26.8,55.1,19.2,21.9,9.6,25708.8,,,,
10673,2009-03-22,18.3,6.5,13.3,4.4,4.0,26.3,50.4,18.0,20.3,2.9,18685.45,,,,
10674,2009-03-23,9.9,5.9,7.4,2.9,5.0,21.9,38.2,14.6,6.0,1.6,9117.31,,,,
10675,2009-03-24,14.2,3.5,9.0,0.0,0.0,9.7,19.8,6.6,14.1,0.9,41279.48,,,,
10676,2009-03-25,12.1,4.2,8.5,0.0,0.0,21.3,38.2,11.1,9.6,0.8,38719.49,,,,
10677,2009-03-26,15.5,3.8,10.0,0.0,0.0,19.8,40.3,14.4,13.6,0.5,41508.99,,,,
10678,2009-03-27,11.1,8.6,10.0,8.2,19.0,27.4,48.2,21.2,8.1,4.6,0.0,,,,
10679,2009-03-28,10.3,7.9,8.8,4.4,10.0,20.5,38.9,16.6,5.8,3.9,0.0,,,,
10680,2009-03-29,12.0,5.7,9.1,0.0,0.0,19.9,38.9,12.9,7.8,2.8,22728.5,,,,
10681,2009-03-30,14.6,3.2,9.5,0.0,0.0,13.5,30.2,9.4,13.2,0.3,39237.6,,,,
10682,2009-03-31,15.9,4.5,10.4,0.0,0.0,21.5,41.4,12.5,15.0,2.2,39601.85,,,,
10683,2009-04-01,12.1,4.5,8.3,0.0,0.0,21.3,41.0,14.7,8.8,1.3,41027.39,,,,
10684,2009-04-02,11.9,3.0,8.0,0.0,0.0,18.6,36.0,12.3,9.4,-0.2,42292.44,,,,
10685,2009-04-03,13.9,9.2,10.9,0.8,4.0,18.3,31.3,11.8,11.8,5.0,3600.0,,,,
10686,2009-04-04,13.1,10.0,11.3,10.3,16.0,10.5,19.8,6.8,11.8,9.0,0.0,,,,
10687,2009-04-05,17.3,9.1,12.3,4.6,5.0,13.5,30.2,8.6,16.0,7.6,35733.84,,,,
10688,2009-04-06,20.1,5.3,13.2,0.0,0.0,10.1,23.0,7.1,20.0,3.0,42731.73,,,,
10689,2009-04-07,20.2,8.6,14.3,0.0,0.0,12.1,30.6,10.0,18.6,6.4,39298.04,,,,
10690,2009-04-08,19.7,9.8,14.3,0.0,0.0,13.7,28.4,8.7,18.7,7.6,41421.97,,,,
10691,2009-04-09,20.7,7.6,14.3,0.0,0.0,15.3,33.8,9.3,19.8,5.6,42890.7,,,,
10692,2009-04-10,21.5,8.1,14.8,0.0,0.0,16.4,34.2,11.5,22.3,6.6,42928.15,,,,
10693,2009-04-11,21.1,12.0,16.3,0.0,0.0,19.9,41.0,15.3,21.4,10.7,39600.0,,,,
10694,2009-04-12,23.6,13.5,17.9,0.0,0.0,19.3,33.5,14.1,24.9,12.7,39983.61,,,,
10695,2009-04-13,22.1,15.3,17.9,24.9,17.0,19.3,32.8,14.0,23.1,14.2,9487.6,,,,
10696,2009-04-14,22.2,12.8,16.8,0.1,1.0,16.8,30.6,12.8,21.9,12.0,29798.33,,,,
10697,2009-04-15,26.8,12.3,18.9,0.0,0.0,18.0,33.8,12.3,29.0,11.3,43115.25,,,,
10698,2009-04-16,15.9,12.0,13.8,0.0,0.0,25.0,45.0,19.8,13.6,9.5,11710.42,,,,
10699,2009-04-17,18.7,11.5,14.3,0.0,0.0,16.5,34.2,13.6,18.8,9.0,42571.2,,,,
10700,2009-04-18,21.4,11.7,16.4,0.0,0.0,24.0,42.1,17.4,21.6,10.4,43200.0,,,,
10701,2009-04-19,21.5,15.8,18.1,22.8,11.0,34.6,70.6,28.6,19.9,13.8,15667.99,,,,
10702,2009-04-20,22.7,17.3,19.8,14.1,7.0,32.4,65.2,23.5,20.5,14.7,22965.0,,,,
10703,2009-04-21,23.7,13.3,18.4,0.0,0.0,17.3,35.3,12.5,24.5,12.2,43268.71,,,,
10704,2009-04-22,22.0,14.2,17.3,0.0,0.0,18.6,38.9,15.2,22.7,12.3,43200.0,,,,
10705,2009-04-23,20.3,13.9,16.8,0.0,0.0,27.9,51.8,21.3,17.9,11.4,42170.11,,,,
10706,2009-04-24,18.8,16.1,17.2,21.7,18.0,22.5,37.8,16.2,20.4,13.8,0.0,,,,
10707,2009-04-25,18.9,11.7,15.3,0.0,0.0,25.7,50.8,18.7,15.8,8.5,43425.36,,,,
10708,2009-04-26,19.1,8.5,14.4,0.0,0.0,19.0,38.2,10.9,16.7,5.9,43613.09,,,,
10709,2009-04-27,20.5,9.2,14.9,0.0,0.0,11.6,25.2,7.7,20.3,7.7,42669.25,,,,
10710,2009-04-28,21.9,11.2,16.4,0.0,0.0,18.7,37.8,14.9,20.8,8.8,43617.07,,,,
10711,2009-04-29,21.1,13.8,16.9,0.0,0.0,26.1,49.3,20.5,18.4,10.6,43514.55,,,,
10712,2009-04-30,22.1,13.3,17.7,0.0,0.0,28.0,52.6,22.0,20.8,10.5,43617.9,,,,
10713,2009-05-01,22.7,16.2,19.0,0.0,0.0,26.4,53.6,22.7,21.2,14.1,43292.69,,,,
10714,2009-05-02,23.9,17.2,19.4,5.2,9.0,23.0,46.1,12.5,25.4,14.8,29105.6,,,,
10715,2009-05-03,21.5,15.3,18.2,0.8,5.0,15.0,30.6,10.1,22.0,15.6,27633.8,,,,
10716,2009-05-04,21.6,14.5,17.6,0.0,0.0,15.2,29.5,9.6,20.6,14.8,39600.0,,,,
10717,2009-05-05,22.9,14.0,17.7,0.0,0.0,10.6,23.4,6.6,25.3,14.1,41288.45,,,,
10718,2009-05-06,25.1,11.5,18.1,0.0,0.0,14.1,29.5,9.5,25.7,10.3,44557.25,,,,
10719,2009-05-07,26.8,12.3,19.4,0.0,0.0,11.9,23.8,9.0,27.8,11.5,44689.57,,,,
10720,2009-05-08,28.9,14.0,21.2,0.0,0.0,15.9,29.2,11.2,29.5,13.1,44824.52,,,,
10721,2009-05-09,28.8,16.1,22.1,0.0,0.0,23.4,40.0,17.4,29.1,13.3,44961.95,,,,
10722,2009-05-10,29.4,17.6,22.7,0.0,0.0,21.8,38.5,18.4,31.4,16.6,44850.16,,,,
10723,2009-05-11,31.3,18.6,24.4,0.0,0.0,20.0,36.0,15.1,34.3,18.6,44861.61,,,,
10724,2009-05-12,27.3,17.7,22.0,0.3,2.0,25.1,46.8,15.2,29.4,17.2,31614.73,,,,
10725,2009-05-13,23.3,15.8,19.4,0.0,0.0,21.9,42.1,16.3,20.7,14.1,43450.7,,,,
10726,2009-05-14,23.9,14.1,19.4,0.0,0.0,20.3,42.5,14.6,21.4,12.9,30686.8,,,,
10727,2009-05-15,26.2,18.2,21.8,0.0,0.0,25.3,51.8,21.3,25.4,16.5,44236.61,,,,
10728,2009-05-16,31.7,19.0,24.3,4.9,6.0,20.8,39.6,12.7,35.9,20.1,44095.02,,,,
10729,2009-05-17,24.0,16.8,19.9,6.7,7.0,15.9,36.7,11.7,23.7,16.1,31533.04,,,,
10730,2009-05-18,24.5,15.0,19.7,0.0,0.0,12.8,28.8,9.8,24.6,15.3,40369.6,,,,
10731,2009-05-19,26.2,15.7,20.8,0.0,0.0,17.4,31.7,12.2,27.0,15.6,44558.8,,,,
10732,2009-05-20,22.4,19.0,20.4,35.7,18.0,28.5,50.0,20.1,24.6,18.5,0.0,,,,
10733,2009-05-21,22.7,15.6,20.1,1.2,2.0,28.1,52.2,18.1,22.2,15.9,38308.27,,,,
10734,2009-05-22,26.3,13.7,20.4,0.0,0.0,15.3,31.0,11.2,28.5,13.5,45829.53,,,,
10735,2009-05-23,23.4,16.4,19.9,0.1,1.0,15.5,29.5,10.4,24.5,17.2,15448.38,,,,
10736,2009-05-24,27.1,12.3,19.9,0.0,0.0,8.4,15.5,5.5,28.7,11.9,43224.89,,,,
10737,2009-05-25,23.0,16.1,19.4,3.3,7.0,15.6,30.2,10.7,21.8,16.6,17004.83,,,,
10738,2009-05-26,23.8,16.6,19.7,0.1,1.0,15.1,31.3,9.5,24.1,17.3,33762.86,,,,
10739,2009-05-27,25.4,15.2,20.1,0.0,0.0,16.5,34.6,10.6,27.0,15.0,45716.07,,,,
10740,2009-05-28,26.5,16.5,20.9,0.0,0.0,12.9,27.4,9.2,27.9,17.4,42922.25,,,,
10741,2009-05-29,28.1,14.1,21.4,0.0,0.0,11.4,26.3,8.4,29.5,14.4,46412.8,,,,
10742,2009-05-30,28.5,17.5,22.7,0.0,0.0,10.2,23.0,7.6,28.7,18.1,44544.36,,,,
10743,2009-05-31,29.7,17.9,23.8,0.0,0.0,10.0,25.9,7.5,31.7,18.4,45673.76,,,,
10744,2009-06-01,30.6,18.5,25.0,0.0,0.0,19.1,34.9,13.0,31.7,19.8,41520.34,,,,
10745,2009-06-02,25.1,19.5,22.4,3.5,9.0,19.1,39.2,11.5,25.6,22.1,3118.51,,,,
10746,2009-06-03,29.1,18.1,23.1,0.0,0.0,13.0,23.0,5.8,32.5,20.1,43869.45,,,,
10747,2009-06-04,29.1,17.5,22.9,0.0,0.0,18.2,34.9,10.5,31.4,19.3,46860.14,,,,
10748,2009-06-05,30.3,18.2,23.6,1.7,4.0,13.9,30.2,9.4,33.5,19.4,43915.71,,,,
10749,2009-06-06,28.9,18.7,23.3,0.0,0.0,18.4,36.4,10.1,31.7,21.0,46763.2,,,,
10750,2009-06-07,28.7,20.5,24.0,0.0,0.0,26.9,51.1,21.3,30.6,21.0,38312.73,,,,
10751,2009-06-08,28.9,22.2,24.7,0.0,0.0,28.9,56.9,24.8,30.4,23.2,24404.8,,,,
10752,2009-06-09,24.4,23.2,23.5,32.8,20.0,21.9,43.2,16.7,27.0,24.7,0.0,,,,
10753,2009-06-10,27.9,21.6,24.8,0.7,4.0,13.2,22.7,10.1,30.6,24.4,36979.46,,,,
10754,2009-06-11,29.2,21.8,25.3,1.2,5.0,17.2,27.7,10.5,33.3,23.9,45031.12,,,,
10755,2009-06-12,27.7,20.9,24.4,1.0,2.0,16.3,28.8,11.2,30.3,22.0,29806.7,,,,
10756,2009-06-13,31.2,21.3,25.9,0.0,0.0,11.5,19.4,5.4,37.1,24.5,46239.46,,,,
10757,2009-06-14,30.1,21.4,25.1,0.0,0.0,17.6,33.8,11.2,34.1,24.3,40568.97,,,,
10758,2009-06-15,28.9,21.5,24.6,0.0,0.0,20.1,42.1,16.4,31.9,23.1,45665.45,,,,
10759,2009-06-16,28.5,22.3,24.9,0.0,0.0,21.6,42.1,18.7,31.5,24.3,44472.99,,,,
10760,2009-06-17,30.3,22.6,25.8,0.0,0.0,21.8,41.8,18.3,33.3,24.7,33914.44,,,,
10761,2009-06-18,30.0,23.3,26.0,0.1,1.0,21.1,42.1,15.9,33.9,26.1,43300.41,,,,
10762,2009-06-19,30.1,23.0,26.1,0.0,0.0,24.7,46.8,21.1,32.3,25.6,43984.27,,,,
10763,2009-06-20,35.4,25.1,29.1,4.6,6.0,22.0,39.2,9.7,43.2,27.9,28831.26,,,,
10764,2009-06-21,33.6,25.7,29.4,0.8,3.0,14.9,27.4,8.1,40.6,32.0,40139.29,,,,
10765,2009-06-22,31.7,25.3,28.6,7.6,10.0,13.1,31.7,9.6,37.8,30.0,31753.84,,,,
10766,2009-06-23,30.6,22.4,26.4,0.1,1.0,17.3,33.1,12.5,35.6,24.9,37415.87,,,,
10767,2009-06-24,30.8,21.7,25.5,0.0,0.0,18.8,36.4,13.5,34.2,24.2,35883.67,,,,
10768,2009-06-25,31.4,22.5,26.6,0.0,0.0,19.8,38.2,15.1,35.0,25.2,47746.67,,,,
10769,2009-06-26,31.2,23.7,26.5,13.3,6.0,22.4,36.4,15.7,34.0,26.8,29048.75,,,,
10770,2009-06-27,31.2,24.0,27.1,31.3,11.0,18.7,41.4,13.5,36.3,27.2,23072.98,,,,
10771,2009-06-28,32.7,26.4,28.9,12.0,11.0,10.7,25.6,8.9,39.8,31.2,33696.14,,,,
10772,2009-06-29,26.8,25.4,26.0,31.4,23.0,13.0,31.0,10.0,31.9,30.5,0.0,,,,
10773,2009-06-30,33.2,23.6,26.6,41.7,10.0,12.2,55.1,8.4,38.4,27.3,18167.21,,,,
10774,2009-07-01,29.8,21.9,25.6,19.1,5.0,10.1,23.8,6.7,34.8,24.9,44097.77,,,,
10775,2009-07-02,30.6,22.3,26.0,0.6,2.0,11.0,23.0,7.1,36.0,25.4,34400.4,,,,
10776,2009-07-03,29.5,21.7,25.7,0.0,0.0,10.2,25.6,6.3,33.9,25.2,46331.21,,,,
10777,2009-07-04,30.2,21.3,25.6,0.0,0.0,15.9,29.2,9.5,34.8,24.4,41013.44,,,,
10778,2009-07-05,28.6,22.8,25.7,0.0,0.0,21.6,45.4,17.1,31.7,25.8,46583.04,,,,
10779,2009-07-06,31.2,25.1,27.9,5.5,9.0,19.3,32.8,14.3,37.1,28.1,30942.75,,,,
10780,2009-07-07,29.6,26.1,27.4,11.3,15.0,12.7,29.9,10.0,35.3,31.3,8649.61,,,,
10781,2009-07-08,33.5,25.9,29.4,0.0,0.0,19.7,34.9,11.9,39.1,31.3,41179.34,,,,
10782,2009-07-09,35.5,27.3,30.6,0.0,0.0,21.3,37.4,13.7,40.9,30.7,40018.46,,,,
10783,2009-07-10,33.5,26.3,29.3,0.0,0.0,15.8,32.4,9.2,41.1,32.0,37004.15,,,,
10784,2009-07-11,32.2,27.2,29.2,0.0,0.0,26.7,51.1,22.3,36.4,31.1,39886.92,,,,
10785,2009-07-12,33.5,27.5,30.0,0.0,0.0,26.4,49.0,17.3,39.9,30.4,34367.84,,,,
10786,2009-07-13,31.5,26.8,28.9,0.1,1.0,30.6,55.1,23.4,35.8,30.2,40232.9,,,,
10787,2009-07-14,32.2,27.2,29.2,0.6,2.0,30.7,63.4,25.2,36.0,29.6,43287.2,,,,
10788,2009-07-15,32.5,27.1,29.8,0.0,0.0,23.8,43.9,13.4,37.7,30.1,42019.7,,,,
10789,2009-07-16,33.5,27.6,30.2,0.0,0.0,12.7,28.4,10.2,39.4,32.9,35662.31,,,,
10790,2009-07-17,34.6,27.8,30.4,0.0,0.0,28.3,52.9,21.2,39.5,30.3,44526.06,,,,
10791,2009-07-18,33.5,27.2,29.8,0.0,0.0,28.7,51.5,24.3,37.8,29.9,39257.09,,,,
10792,2009-07-19,35.4,27.3,31.0,0.0,0.0,26.1,46.1,11.8,41.8,30.8,43252.15,,,,
10793,2009-07-20,37.8,28.6,32.7,0.0,0.0,13.8,28.4,9.2,43.8,34.6,44522.12,,,,
10794,2009-07-21,35.7,28.9,32.2,0.0,0.0,19.4,37.4,10.6,39.6,34.9,31592.18,,,,
10795,2009-07-22,29.0,23.0,25.1,9.3,21.0,19.5,37.4,8.7,34.4,25.9,0.0,,,,
10796,2009-07-23,29.9,23.6,26.8,14.5,18.0,16.9,38.9,12.6,35.9,26.0,1510.09,,,,
10797,2009-07-24,27.3,23.8,26.0,34.6,17.0,14.7,45.0,7.9,33.5,27.1,0.0,,,,
10798,2009-07-25,28.8,22.6,25.2,0.0,0.0,14.2,28.4,9.7,31.5,25.8,33043.34,,,,
