date,pm25,pm10,o3,no2,so2,co
2016/9/2,155.0,64.0,82.0,15.0,6.0,8.0
2016/9/3,139.0,40.0,51.0,9.0,4.0,6.0
2016/9/4,104.0,36.0,48.0,14.0,5.0,7.0
2016/9/5,87.0,47.0,44.0,22.0,7.0,7.0
2016/9/6,112.0,35.0,39.0,23.0,4.0,7.0
2016/9/7,109.0,62.0,84.0,33.0,5.0,9.0
2016/9/8,153.0,64.0,83.0,29.0,5.0,7.0
2016/9/9,140.0,54.0,57.0,18.0,5.0,7.0
2016/9/10,140.0,49.0,41.0,23.0,5.0,7.0
2016/9/11,132.0,42.0,52.0,15.0,4.0,5.0
2016/9/12,95.0,37.0,53.0,13.0,4.0,6.0
2016/9/13,81.0,25.0,31.0,17.0,4.0,5.0
2016/9/14,55.0,10.0,27.0,10.0,4.0,5.0
2016/9/15,34.0,13.0,16.0,8.0,3.0,4.0
2016/9/16,27.0,19.0,37.0,9.0,4.0,4.0
2016/9/17,36.0,48.0,41.0,8.0,4.0,6.0
2016/9/18,78.0,38.0,37.0,10.0,5.0,5.0
2016/9/19,45.0,40.0,38.0,15.0,5.0,4.0
2016/9/20,60.0,25.0,37.0,19.0,5.0,4.0
2016/9/21,37.0,26.0,40.0,20.0,5.0,4.0
2016/9/22,51.0,36.0,39.0,24.0,6.0,4.0
2016/9/23,71.0,43.0,63.0,18.0,5.0,4.0
2016/9/24,88.0,44.0,60.0,19.0,5.0,4.0
2016/9/25,85.0,37.0,34.0,17.0,5.0,4.0
2016/9/26,62.0,31.0,13.0,12.0,4.0,3.0
2016/9/27,44.0,19.0,31.0,9.0,4.0,3.0
2016/9/28,33.0,20.0,30.0,10.0,4.0,5.0
2016/9/29,30.0,40.0,24.0,27.0,4.0,7.0
2016/9/30,90.0,62.0,38.0,23.0,5.0,8.0
2016/10/1,118.0,23.0,35.0,10.0,5.0,4.0
2016/10/2,46.0,28.0,40.0,12.0,4.0,7.0
2016/10/3,60.0,26.0,32.0,10.0,4.0,4.0
2016/10/4,44.0,46.0,41.0,12.0,5.0,5.0
2016/10/5,84.0,41.0,51.0,9.0,4.0,4.0
2016/10/6,68.0,41.0,32.0,21.0,4.0,4.0
2016/10/7,63.0,26.0,42.0,10.0,4.0,4.0
2016/10/8,50.0,34.0,33.0,8.0,4.0,2.0
2016/10/9,57.0,30.0,39.0,11.0,6.0,3.0
2016/10/10,55.0,28.0,42.0,13.0,6.0,3.0
2016/10/11,49.0,41.0,50.0,12.0,7.0,4.0
2016/10/12,83.0,38.0,40.0,15.0,6.0,4.0
2016/10/13,68.0,42.0,37.0,19.0,6.0,4.0
2016/10/14,78.0,34.0,35.0,17.0,5.0,3.0
2016/10/15,55.0,56.0,50.0,25.0,7.0,6.0
2016/10/16,98.0,39.0,40.0,17.0,7.0,6.0
2016/10/17,85.0,26.0,42.0,15.0,5.0,4.0
2016/10/18,56.0,44.0,33.0,20.0,5.0,5.0
2016/10/19,81.0,28.0,29.0,21.0,5.0,5.0
2016/10/20,78.0,14.0,30.0,13.0,4.0,4.0
2016/10/21,36.0,8.0,29.0,11.0,4.0,4.0
2016/10/22,34.0,30.0,39.0,10.0,4.0,4.0
2016/10/23,58.0,38.0,35.0,20.0,5.0,5.0
2016/10/24,63.0,42.0,18.0,22.0,6.0,8.0
2016/10/25,97.0,32.0,33.0,28.0,5.0,7.0
2016/10/26,79.0,20.0,33.0,21.0,5.0,4.0
2016/10/27,56.0,33.0,26.0,17.0,5.0,6.0
2016/10/28,82.0,31.0,26.0,12.0,5.0,3.0
2016/10/29,71.0,29.0,31.0,13.0,5.0,3.0
2016/10/30,57.0,29.0,25.0,21.0,5.0,3.0
2016/10/31,70.0,25.0,33.0,8.0,4.0,2.0
2016/11/1,67.0,37.0,34.0,24.0,6.0,4.0
2016/11/2,92.0,66.0,38.0,41.0,8.0,8.0
2016/11/3,154.0,70.0,56.0,46.0,8.0,6.0
2016/11/4,157.0,72.0,52.0,46.0,8.0,7.0
2016/11/5,158.0,57.0,37.0,35.0,8.0,7.0
2016/11/6,144.0,36.0,28.0,25.0,7.0,4.0
2016/11/7,99.0,22.0,34.0,10.0,5.0,4.0
2016/11/8,68.0,21.0,30.0,12.0,5.0,2.0
2016/11/9,64.0,35.0,21.0,25.0,7.0,6.0
2016/11/10,109.0,59.0,27.0,34.0,10.0,7.0
2016/11/11,137.0,52.0,40.0,32.0,7.0,5.0
2016/11/12,113.0,51.0,12.0,37.0,6.0,7.0
2016/11/13,144.0,72.0,39.0,33.0,8.0,9.0
2016/11/14,169.0,55.0,35.0,15.0,7.0,6.0
2016/11/15,115.0,21.0,26.0,25.0,7.0,4.0
2016/11/16,64.0,19.0,18.0,31.0,6.0,5.0
2016/11/17,75.0,55.0,35.0,33.0,6.0,8.0
2016/11/18,141.0,81.0,7.0,49.0,9.0,15.0
2016/11/19,180.0,43.0,32.0,17.0,6.0,8.0
2016/11/20,122.0,34.0,27.0,25.0,6.0,7.0
2016/11/21,94.0,14.0,29.0,10.0,5.0,4.0
2016/11/22,57.0,18.0,22.0,18.0,6.0,4.0
2016/11/23,85.0,42.0,23.0,24.0,10.0,8.0
2016/11/24,146.0,42.0,14.0,33.0,8.0,7.0
2016/11/25,139.0,30.0,18.0,28.0,6.0,7.0
2016/11/26,106.0,85.0,22.0,42.0,21.0,13.0
2016/11/27,178.0,72.0,31.0,28.0,12.0,8.0
2016/11/28,139.0,30.0,20.0,30.0,7.0,6.0
2016/11/29,80.0,56.0,9.0,40.0,9.0,8.0
2016/11/30,127.0,89.0,37.0,32.0,14.0,11.0
2016/12/1,178.0,43.0,31.0,27.0,8.0,6.0
2016/12/2,98.0,40.0,33.0,33.0,7.0,6.0
2016/12/3,87.0,72.0,24.0,46.0,11.0,10.0
2016/12/4,153.0,103.0,30.0,49.0,12.0,12.0
2016/12/5,185.0,51.0,26.0,24.0,8.0,7.0
2016/12/6,120.0,88.0,22.0,48.0,15.0,10.0
2016/12/7,176.0,101.0,47.0,62.0,12.0,12.0
2016/12/8,187.0,76.0,37.0,35.0,11.0,10.0
2016/12/9,161.0,29.0,27.0,18.0,7.0,5.0
2016/12/10,72.0,25.0,28.0,19.0,7.0,5.0
2016/12/11,67.0,47.0,16.0,35.0,6.0,8.0
2016/12/12,100.0,39.0,22.0,26.0,5.0,7.0
2016/12/13,110.0,32.0,26.0,12.0,4.0,3.0
2016/12/14,78.0,56.0,24.0,24.0,12.0,8.0
2016/12/15,152.0,97.0,30.0,35.0,17.0,13.0
2016/12/16,206.0,88.0,32.0,43.0,11.0,12.0
2016/12/17,186.0,54.0,21.0,39.0,7.0,9.0
2016/12/18,109.0,72.0,10.0,46.0,7.0,13.0
2016/12/19,155.0,47.0,28.0,26.0,5.0,7.0
2016/12/20,127.0,34.0,21.0,28.0,4.0,8.0
2016/12/21,102.0,66.0,23.0,24.0,6.0,11.0
2016/12/22,167.0,98.0,24.0,30.0,11.0,15.0
2016/12/23,209.0,33.0,24.0,21.0,5.0,6.0
2016/12/24,89.0,23.0,20.0,28.0,5.0,6.0
2016/12/25,73.0,19.0,26.0,25.0,4.0,8.0
2016/12/26,71.0,36.0,26.0,15.0,5.0,7.0
2016/12/27,105.0,38.0,17.0,25.0,8.0,7.0
2016/12/28,122.0,54.0,30.0,23.0,8.0,8.0
2016/12/29,151.0,51.0,17.0,35.0,7.0,9.0
2016/12/30,133.0,53.0,12.0,43.0,8.0,10.0
2016/12/31,126.0,46.0,24.0,36.0,8.0,7.0
2017/1/1,114.0,63.0,27.0,33.0,8.0,10.0
2017/1/2,150.0,79.0,29.0,35.0,6.0,10.0
2017/1/3,178.0,55.0,28.0,37.0,8.0,8.0
2017/1/4,147.0,32.0,33.0,22.0,5.0,7.0
2017/1/5,96.0,28.0,22.0,26.0,5.0,7.0
2017/1/6,81.0,16.0,26.0,21.0,5.0,6.0
2017/1/7,67.0,66.0,4.0,24.0,6.0,15.0
2017/1/8,162.0,58.0,28.0,21.0,10.0,11.0
2017/1/9,159.0,67.0,33.0,24.0,8.0,10.0
2017/1/10,168.0,38.0,31.0,19.0,7.0,6.0
2017/1/11,104.0,51.0,15.0,35.0,7.0,8.0
2017/1/12,144.0,79.0,25.0,31.0,13.0,11.0
2017/1/13,177.0,31.0,30.0,14.0,6.0,5.0
2017/1/14,88.0,20.0,27.0,12.0,5.0,4.0
2017/1/15,63.0,24.0,27.0,20.0,6.0,4.0
2017/1/16,77.0,46.0,18.0,31.0,7.0,7.0
2017/1/17,127.0,38.0,32.0,24.0,6.0,5.0
2017/1/18,116.0,67.0,28.0,28.0,9.0,9.0
2017/1/19,168.0,75.0,31.0,14.0,8.0,7.0
2017/1/20,138.0,35.0,29.0,22.0,6.0,6.0
2017/1/21,115.0,59.0,29.0,25.0,9.0,7.0
2017/1/22,131.0,33.0,33.0,15.0,7.0,6.0
2017/1/23,88.0,31.0,37.0,18.0,8.0,5.0
2017/1/24,97.0,53.0,40.0,20.0,8.0,7.0
2017/1/25,153.0,51.0,45.0,23.0,8.0,6.0
2017/1/26,147.0,59.0,32.0,14.0,6.0,6.0
2017/1/27,117.0,60.0,42.0,13.0,6.0,5.0
2017/1/28,97.0,52.0,35.0,15.0,6.0,8.0
2017/1/29,133.0,33.0,33.0,6.0,5.0,4.0
2017/1/30,92.0,14.0,33.0,7.0,4.0,4.0
2017/1/31,63.0,29.0,36.0,9.0,5.0,6.0
2017/2/1,96.0,27.0,34.0,10.0,5.0,4.0
2017/2/2,81.0,20.0,20.0,22.0,5.0,4.0
2017/2/3,67.0,45.0,7.0,29.0,4.0,10.0
2017/2/4,134.0,82.0,22.0,23.0,5.0,12.0
2017/2/5,186.0,59.0,38.0,14.0,5.0,7.0
2017/2/6,132.0,24.0,36.0,11.0,4.0,3.0
2017/2/7,63.0,16.0,30.0,13.0,3.0,4.0
2017/2/8,70.0,60.0,35.0,14.0,8.0,8.0
2017/2/9,160.0,51.0,34.0,17.0,9.0,7.0
2017/2/10,125.0,48.0,34.0,24.0,10.0,8.0
2017/2/11,127.0,58.0,39.0,40.0,9.0,9.0
2017/2/12,156.0,55.0,43.0,35.0,8.0,7.0
2017/2/13,152.0,62.0,53.0,40.0,9.0,8.0
2017/2/14,157.0,62.0,63.0,30.0,8.0,6.0
2017/2/15,157.0,49.0,38.0,31.0,6.0,6.0
2017/2/16,122.0,61.0,30.0,17.0,10.0,5.0
2017/2/17,125.0,32.0,29.0,20.0,7.0,3.0
2017/2/18,71.0,47.0,47.0,21.0,5.0,5.0
2017/2/19,114.0,66.0,37.0,18.0,5.0,5.0
2017/2/20,117.0,38.0,36.0,13.0,4.0,4.0
2017/2/21,84.0,49.0,28.0,20.0,4.0,8.0
2017/2/22,134.0,66.0,37.0,17.0,6.0,8.0
2017/2/23,158.0,43.0,42.0,20.0,6.0,6.0
2017/2/24,132.0,63.0,48.0,39.0,8.0,8.0
2017/2/25,164.0,89.0,59.0,45.0,9.0,9.0
2017/2/26,186.0,49.0,42.0,30.0,7.0,5.0
2017/2/27,127.0,46.0,45.0,26.0,6.0,5.0
2017/2/28,122.0,62.0,38.0,28.0,7.0,6.0
2017/3/1,137.0,52.0,36.0,19.0,6.0,6.0
2017/3/2,132.0,56.0,47.0,29.0,6.0,6.0
2017/3/3,142.0,61.0,49.0,37.0,9.0,7.0
2017/3/4,151.0,64.0,25.0,42.0,6.0,7.0
2017/3/5,159.0,39.0,40.0,14.0,5.0,5.0
2017/3/6,95.0,52.0,43.0,27.0,7.0,5.0
2017/3/7,110.0,45.0,40.0,23.0,7.0,6.0
2017/3/8,128.0,68.0,49.0,40.0,10.0,7.0
2017/3/9,164.0,64.0,39.0,35.0,8.0,6.0
2017/3/10,154.0,56.0,64.0,22.0,7.0,5.0
2017/3/11,150.0,31.0,43.0,19.0,5.0,4.0
2017/3/12,101.0,32.0,42.0,12.0,4.0,5.0
2017/3/13,105.0,41.0,43.0,14.0,5.0,5.0
2017/3/14,97.0,38.0,47.0,24.0,7.0,5.0
2017/3/15,103.0,31.0,39.0,19.0,5.0,4.0
2017/3/16,86.0,38.0,42.0,25.0,6.0,4.0
2017/3/17,112.0,37.0,40.0,20.0,5.0,4.0
2017/3/18,103.0,40.0,41.0,23.0,5.0,5.0
2017/3/19,119.0,42.0,45.0,27.0,4.0,7.0
2017/3/20,128.0,57.0,59.0,18.0,6.0,6.0
2017/3/21,149.0,23.0,33.0,21.0,4.0,4.0
2017/3/22,75.0,27.0,35.0,19.0,4.0,4.0
2017/3/23,84.0,46.0,41.0,24.0,5.0,5.0
2017/3/24,128.0,67.0,37.0,26.0,8.0,8.0
2017/3/25,159.0,76.0,46.0,28.0,10.0,8.0
2017/3/26,158.0,64.0,50.0,28.0,10.0,7.0
2017/3/27,148.0,64.0,54.0,24.0,7.0,5.0
2017/3/28,119.0,67.0,44.0,25.0,7.0,7.0
2017/3/29,154.0,46.0,42.0,20.0,4.0,5.0
2017/3/30,136.0,35.0,47.0,14.0,4.0,5.0
2017/3/31,108.0,62.0,56.0,34.0,9.0,7.0
2017/4/1,156.0,71.0,59.0,31.0,9.0,8.0
2017/4/2,166.0,66.0,75.0,26.0,7.0,6.0
2017/4/3,147.0,58.0,67.0,16.0,6.0,5.0
2017/4/4,137.0,52.0,41.0,30.0,5.0,6.0
2017/4/5,115.0,67.0,21.0,41.0,6.0,8.0
2017/4/6,160.0,44.0,19.0,33.0,4.0,6.0
2017/4/7,129.0,61.0,37.0,31.0,5.0,7.0
2017/4/8,156.0,39.0,46.0,17.0,4.0,5.0
2017/4/9,110.0,30.0,33.0,23.0,3.0,5.0
2017/4/10,94.0,48.0,40.0,27.0,4.0,8.0
2017/4/11,139.0,71.0,42.0,32.0,6.0,6.0
2017/4/12,114.0,64.0,53.0,30.0,5.0,4.0
2017/4/13,72.0,57.0,79.0,27.0,7.0,5.0
2017/4/14,91.0,59.0,87.0,30.0,7.0,7.0
2017/4/15,120.0,58.0,29.0,34.0,6.0,7.0
2017/4/16,132.0,57.0,62.0,28.0,6.0,9.0
2017/4/17,145.0,82.0,61.0,29.0,8.0,7.0
2017/4/18,130.0,81.0,59.0,25.0,5.0,5.0
2017/4/19,106.0,59.0,58.0,18.0,3.0,7.0
2017/4/20,127.0,64.0,42.0,24.0,7.0,8.0
2017/4/21,145.0,50.0,61.0,13.0,3.0,6.0
2017/4/22,109.0,60.0,79.0,17.0,4.0,5.0
2017/4/23,112.0,66.0,86.0,17.0,4.0,5.0
2017/4/24,119.0,59.0,52.0,25.0,4.0,6.0
2017/4/25,125.0,33.0,50.0,12.0,2.0,4.0
2017/4/26,85.0,40.0,52.0,21.0,5.0,5.0
2017/4/27,90.0,57.0,84.0,31.0,6.0,6.0
2017/4/28,125.0,69.0,87.0,38.0,8.0,7.0
2017/4/29,140.0,61.0,97.0,25.0,7.0,6.0
2017/4/30,121.0,45.0,53.0,19.0,4.0,4.0
2017/5/1,96.0,26.0,42.0,14.0,2.0,4.0
2017/5/2,70.0,27.0,41.0,12.0,2.0,4.0
2017/5/3,65.0,28.0,34.0,17.0,2.0,5.0
2017/5/4,76.0,48.0,23.0,20.0,3.0,7.0
2017/5/5,124.0,106.0,44.0,20.0,4.0,6.0
2017/5/6,143.0,151.0,67.0,21.0,4.0,4.0
2017/5/7,147.0,75.0,38.0,17.0,3.0,3.0
2017/5/8,92.0,50.0,49.0,20.0,3.0,6.0
2017/5/9,120.0,72.0,101.0,35.0,6.0,8.0
2017/5/10,139.0,68.0,108.0,31.0,6.0,8.0
2017/5/11,131.0,35.0,50.0,21.0,3.0,6.0
2017/5/12,93.0,53.0,88.0,31.0,4.0,7.0
2017/5/13,122.0,62.0,76.0,25.0,5.0,6.0
2017/5/14,140.0,52.0,47.0,15.0,4.0,5.0
2017/5/15,80.0,35.0,45.0,19.0,5.0,3.0
2017/5/16,57.0,46.0,56.0,21.0,4.0,4.0
2017/5/17,71.0,47.0,72.0,16.0,4.0,4.0
2017/5/18,76.0,50.0,71.0,14.0,4.0,5.0
2017/5/19,85.0,43.0,51.0,11.0,3.0,5.0
2017/5/20,72.0,36.0,49.0,10.0,3.0,4.0
2017/5/21,64.0,35.0,42.0,9.0,3.0,5.0
2017/5/22,54.0,35.0,32.0,17.0,3.0,5.0
2017/5/23,70.0,21.0,41.0,8.0,2.0,5.0
2017/5/24,64.0,39.0,69.0,19.0,6.0,6.0
2017/5/25,96.0,58.0,58.0,22.0,6.0,6.0
2017/5/26,110.0,45.0,82.0,18.0,6.0,4.0
2017/5/27,80.0,54.0,95.0,17.0,5.0,4.0
2017/5/28,87.0,35.0,65.0,10.0,4.0,3.0
2017/5/29,65.0,37.0,69.0,8.0,4.0,4.0
2017/5/30,69.0,58.0,84.0,22.0,7.0,5.0
2017/5/31,118.0,76.0,95.0,26.0,11.0,8.0
2017/6/1,157.0,56.0,64.0,15.0,4.0,4.0
2017/6/2,105.0,35.0,61.0,12.0,4.0,3.0
2017/6/3,62.0,29.0,55.0,8.0,4.0,3.0
2017/6/4,56.0,24.0,52.0,11.0,3.0,3.0
2017/6/5,58.0,39.0,44.0,12.0,2.0,4.0
2017/6/6,82.0,55.0,105.0,17.0,5.0,8.0
2017/6/7,128.0,72.0,108.0,19.0,5.0,8.0
2017/6/8,155.0,63.0,99.0,21.0,4.0,8.0
2017/6/9,142.0,35.0,30.0,20.0,3.0,6.0
2017/6/10,78.0,16.0,54.0,8.0,2.0,4.0
2017/6/11,40.0,16.0,46.0,12.0,2.0,3.0
2017/6/12,36.0,19.0,40.0,18.0,2.0,5.0
2017/6/13,59.0,30.0,45.0,15.0,2.0,4.0
2017/6/14,61.0,39.0,64.0,22.0,3.0,3.0
2017/6/15,95.0,42.0,62.0,15.0,3.0,3.0
2017/6/16,93.0,41.0,77.0,14.0,4.0,3.0
2017/6/17,91.0,44.0,51.0,11.0,3.0,3.0
2017/6/18,77.0,26.0,37.0,13.0,2.0,4.0
2017/6/19,35.0,30.0,36.0,16.0,2.0,5.0
2017/6/20,57.0,42.0,36.0,17.0,2.0,5.0
2017/6/21,77.0,13.0,42.0,13.0,2.0,4.0
2017/6/22,30.0,52.0,25.0,24.0,2.0,6.0
2017/6/23,103.0,36.0,31.0,22.0,2.0,6.0
2017/6/24,70.0,47.0,20.0,27.0,3.0,8.0
2017/6/25,97.0,70.0,54.0,23.0,3.0,9.0
2017/6/26,135.0,80.0,76.0,28.0,3.0,9.0
2017/6/27,150.0,53.0,61.0,19.0,3.0,7.0
2017/6/28,105.0,32.0,41.0,15.0,2.0,6.0
2017/6/29,72.0,42.0,69.0,19.0,2.0,6.0
2017/6/30,70.0,48.0,73.0,17.0,2.0,5.0
2017/7/1,90.0,34.0,45.0,9.0,2.0,4.0
2017/7/2,58.0,39.0,71.0,13.0,3.0,5.0
2017/7/3,66.0,32.0,51.0,12.0,3.0,5.0
2017/7/4,53.0,44.0,74.0,20.0,3.0,6.0
2017/7/5,72.0,42.0,87.0,16.0,5.0,5.0
2017/7/6,70.0,46.0,77.0,14.0,3.0,5.0
2017/7/7,78.0,42.0,70.0,16.0,4.0,5.0
2017/7/8,89.0,36.0,48.0,14.0,5.0,5.0
2017/7/9,68.0,34.0,39.0,16.0,5.0,4.0
2017/7/10,61.0,33.0,83.0,15.0,3.0,4.0
2017/7/11,76.0,48.0,104.0,19.0,3.0,5.0
2017/7/12,101.0,55.0,118.0,21.0,4.0,6.0
2017/7/13,107.0,59.0,104.0,23.0,4.0,6.0
2017/7/14,113.0,52.0,97.0,13.0,4.0,5.0
2017/7/15,93.0,40.0,97.0,10.0,3.0,3.0
2017/7/16,69.0,36.0,54.0,10.0,3.0,3.0
2017/7/17,54.0,58.0,107.0,26.0,3.0,6.0
2017/7/18,108.0,57.0,103.0,22.0,5.0,6.0
2017/7/19,96.0,51.0,110.0,16.0,5.0,5.0
2017/7/20,90.0,57.0,128.0,20.0,6.0,6.0
2017/7/21,105.0,61.0,112.0,21.0,4.0,6.0
2017/7/22,123.0,55.0,136.0,22.0,3.0,7.0
2017/7/23,103.0,60.0,142.0,26.0,3.0,6.0
2017/7/24,112.0,65.0,113.0,19.0,7.0,7.0
2017/7/25,122.0,60.0,85.0,13.0,3.0,6.0
2017/7/26,120.0,54.0,71.0,12.0,2.0,6.0
2017/7/27,113.0,31.0,36.0,7.0,1.0,6.0
2017/7/28,63.0,26.0,28.0,6.0,2.0,5.0
2017/7/29,63.0,29.0,24.0,5.0,,4.0
2017/7/30,53.0,42.0,31.0,5.0,1.0,5.0
2017/7/31,52.0,46.0,36.0,6.0,2.0,4.0
2017/8/1,64.0,42.0,40.0,5.0,2.0,3.0
2017/8/2,65.0,44.0,98.0,7.0,3.0,4.0
2017/8/3,77.0,52.0,98.0,14.0,3.0,6.0
2017/8/4,100.0,61.0,42.0,22.0,3.0,9.0
2017/8/5,125.0,71.0,112.0,17.0,4.0,11.0
2017/8/6,150.0,71.0,127.0,17.0,4.0,9.0
2017/8/7,150.0,44.0,40.0,15.0,3.0,7.0
2017/8/8,87.0,20.0,33.0,11.0,2.0,6.0
2017/8/9,50.0,44.0,114.0,12.0,4.0,8.0
2017/8/10,96.0,66.0,123.0,22.0,4.0,8.0
2017/8/11,139.0,49.0,67.0,13.0,3.0,7.0
2017/8/12,108.0,41.0,54.0,12.0,3.0,6.0
2017/8/13,90.0,20.0,48.0,13.0,3.0,6.0
2017/8/14,57.0,54.0,95.0,15.0,3.0,8.0
2017/8/15,127.0,38.0,68.0,18.0,3.0,6.0
2017/8/16,79.0,40.0,97.0,22.0,4.0,6.0
2017/8/17,73.0,38.0,96.0,17.0,4.0,6.0
2017/8/18,57.0,50.0,100.0,15.0,4.0,6.0
2017/8/19,96.0,24.0,30.0,16.0,3.0,5.0
2017/8/20,50.0,37.0,51.0,20.0,4.0,6.0
2017/8/21,84.0,22.0,19.0,8.0,3.0,4.0
2017/8/22,36.0,28.0,27.0,7.0,2.0,4.0
2017/8/23,34.0,36.0,84.0,11.0,3.0,5.0
2017/8/24,58.0,42.0,66.0,19.0,3.0,6.0
2017/8/25,79.0,31.0,50.0,10.0,3.0,6.0
2017/8/26,51.0,27.0,44.0,9.0,4.0,5.0
2017/8/27,38.0,35.0,91.0,12.0,3.0,4.0
2017/8/28,57.0,34.0,40.0,10.0,3.0,4.0
2017/8/29,64.0,30.0,38.0,9.0,3.0,4.0
2017/8/30,45.0,32.0,55.0,11.0,3.0,5.0
2017/8/31,63.0,35.0,76.0,10.0,3.0,5.0
2017/9/1,69.0,37.0,61.0,11.0,3.0,6.0
2017/9/2,75.0,26.0,44.0,11.0,4.0,5.0
2017/9/3,46.0,26.0,41.0,9.0,3.0,5.0
2017/9/4,42.0,43.0,72.0,17.0,5.0,5.0
2017/9/5,67.0,55.0,21.0,30.0,5.0,7.0
2017/9/6,119.0,,,,,
2017/9/10,,26.0,33.0,16.0,3.0,9.0
2017/9/11,80.0,29.0,59.0,11.0,4.0,6.0
2017/9/12,84.0,43.0,64.0,8.0,4.0,6.0
2017/9/13,86.0,37.0,62.0,6.0,3.0,5.0
2017/9/14,65.0,32.0,36.0,7.0,3.0,5.0
2017/9/15,55.0,32.0,50.0,5.0,3.0,5.0
2017/9/16,51.0,38.0,54.0,11.0,4.0,5.0
2017/9/17,65.0,66.0,111.0,24.0,6.0,8.0
2017/9/18,128.0,69.0,96.0,19.0,4.0,8.0
2017/9/19,151.0,30.0,41.0,14.0,3.0,6.0
2017/9/20,77.0,23.0,39.0,20.0,3.0,5.0
2017/9/21,59.0,39.0,24.0,33.0,4.0,6.0
2017/9/22,77.0,33.0,38.0,25.0,4.0,6.0
2017/9/23,85.0,13.0,30.0,18.0,3.0,6.0
2017/9/24,48.0,14.0,19.0,18.0,3.0,7.0
2017/9/25,30.0,47.0,67.0,19.0,4.0,9.0
2017/9/26,102.0,46.0,43.0,14.0,4.0,8.0
2017/9/27,95.0,36.0,33.0,19.0,5.0,5.0
2017/9/28,45.0,39.0,48.0,27.0,5.0,5.0
2017/9/29,58.0,23.0,39.0,18.0,3.0,4.0
2017/9/30,54.0,38.0,49.0,13.0,4.0,6.0
2017/10/1,63.0,37.0,40.0,17.0,4.0,7.0
2017/10/2,70.0,47.0,36.0,6.0,3.0,4.0
2017/10/3,41.0,33.0,38.0,7.0,3.0,4.0
2017/10/4,40.0,27.0,32.0,15.0,4.0,5.0
2017/10/5,68.0,49.0,40.0,17.0,6.0,10.0
2017/10/6,135.0,46.0,62.0,20.0,5.0,7.0
2017/10/7,121.0,29.0,43.0,14.0,5.0,5.0
2017/10/8,68.0,34.0,28.0,14.0,4.0,5.0
2017/10/9,62.0,37.0,32.0,12.0,4.0,5.0
2017/10/10,52.0,18.0,33.0,10.0,3.0,6.0
2017/10/11,44.0,25.0,36.0,12.0,2.0,4.0
2017/10/12,53.0,25.0,36.0,10.0,3.0,3.0
2017/10/13,47.0,34.0,43.0,11.0,4.0,4.0
2017/10/14,59.0,12.0,41.0,8.0,3.0,4.0
2017/10/15,42.0,11.0,37.0,7.0,3.0,5.0
2017/10/16,42.0,33.0,37.0,11.0,3.0,5.0
2017/10/17,66.0,38.0,36.0,15.0,4.0,6.0
2017/10/18,85.0,37.0,32.0,17.0,4.0,6.0
2017/10/19,88.0,28.0,43.0,12.0,2.0,5.0
2017/10/20,67.0,38.0,63.0,9.0,4.0,8.0
2017/10/21,96.0,61.0,62.0,12.0,4.0,9.0
2017/10/22,155.0,54.0,37.0,15.0,4.0,6.0
2017/10/23,107.0,42.0,42.0,17.0,5.0,6.0
2017/10/24,85.0,36.0,49.0,21.0,4.0,5.0
2017/10/25,83.0,36.0,41.0,27.0,4.0,5.0
2017/10/26,89.0,33.0,50.0,25.0,4.0,5.0
2017/10/27,100.0,42.0,60.0,13.0,4.0,6.0
2017/10/28,104.0,59.0,38.0,13.0,4.0,7.0
2017/10/29,120.0,38.0,32.0,13.0,4.0,4.0
2017/10/30,70.0,38.0,33.0,26.0,5.0,5.0
2017/10/31,74.0,46.0,42.0,29.0,4.0,5.0
2017/11/1,91.0,60.0,44.0,39.0,5.0,7.0
2017/11/2,132.0,79.0,59.0,37.0,9.0,10.0
2017/11/3,155.0,24.0,32.0,9.0,3.0,3.0
2017/11/4,58.0,29.0,30.0,21.0,3.0,5.0
2017/11/5,67.0,48.0,32.0,34.0,4.0,6.0
2017/11/6,93.0,81.0,14.0,54.0,7.0,11.0
2017/11/7,157.0,93.0,55.0,35.0,11.0,12.0
2017/11/8,153.0,39.0,31.0,24.0,5.0,4.0
2017/11/9,61.0,58.0,26.0,27.0,5.0,7.0
2017/11/10,105.0,42.0,32.0,14.0,4.0,3.0
2017/11/11,67.0,44.0,30.0,21.0,4.0,4.0
2017/11/12,67.0,46.0,26.0,27.0,4.0,4.0
2017/11/13,83.0,48.0,25.0,27.0,4.0,6.0
2017/11/14,116.0,56.0,36.0,26.0,5.0,6.0
2017/11/15,93.0,27.0,28.0,24.0,4.0,5.0
2017/11/16,82.0,14.0,35.0,17.0,3.0,5.0
2017/11/17,51.0,31.0,32.0,7.0,3.0,4.0
2017/11/18,67.0,37.0,28.0,15.0,5.0,5.0
2017/11/19,90.0,20.0,30.0,16.0,4.0,5.0
2017/11/20,72.0,48.0,12.0,34.0,5.0,7.0
2017/11/21,133.0,58.0,33.0,23.0,6.0,8.0
2017/11/22,140.0,67.0,25.0,32.0,8.0,6.0
2017/11/23,111.0,76.0,18.0,48.0,11.0,10.0
2017/11/24,155.0,68.0,31.0,44.0,10.0,7.0
2017/11/25,134.0,69.0,29.0,32.0,9.0,8.0
2017/11/26,149.0,56.0,40.0,21.0,7.0,5.0
2017/11/27,102.0,61.0,28.0,39.0,5.0,8.0
2017/11/28,135.0,74.0,28.0,24.0,4.0,8.0
2017/11/29,152.0,39.0,30.0,11.0,2.0,4.0
